iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,8/1/2021,219148.0,763.0,824.286,14165.0,7.0,16.286,12.421.201,43.246,46.72,802.865,0.397,0.923,1.2,,,,,,,,,,726301.0,41.166,,3113.0,0.176,0.265,3.8,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/1/2021,220349.0,1201.0,833.714,14177.0,12.0,16.857,12.489.273,68.072,47.255,803.545,0.68,0.955,1.2,,,,,,,,,3999.0,730300.0,41.393,0.227,3068.0,0.174,0.272,3.7,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/1/2021,221070.0,721.0,922.286,14177.0,0.0,16.857,12.530.139,40.866,52.275,803.545,0.0,0.955,1.21,,,,,,,,,2318.0,732618.0,41.524,0.131,3262.0,0.185,0.283,3.5,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/1/2021,221506.0,436.0,918.0,14184.0,7.0,16.429,12.554.852,24.712,52.032,803.942,0.397,0.931,1.23,,,,,,,,,1524.0,734142.0,41.611,0.086,3246.0,0.184,0.283,3.5,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,12/1/2021,222567.0,1061.0,926.286,14196.0,12.0,13.286,12.614.989,60.137,52.501,804.622,0.68,0.753,1.24,,,,,,,,,2961.0,737103.0,41.779,0.168,3043.0,0.172,0.304,3.3,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,13/1/2021,224315.0,1748.0,991.143,14229.0,33.0,11.857,12.714.064,99.076,56.177,806.493,1.87,0.672,1.24,,,,,,,,,5770.0,742873.0,42.106,0.327,3242.0,0.184,0.306,3.3,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,14/1/2021,226002.0,1687.0,1.088.143,14246.0,17.0,12.571,12.809.683,95.618,61.675,807.456,0.964,0.713,1.24,,,,,,,,,6113.0,748986.0,42.452,0.346,3678.0,0.208,0.296,3.4,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,15/1/2021,226866.0,864.0,1.102.571,14273.0,27.0,15.429,12.858.654,48.971,62.493,808.987,1.53,0.874,1.24,,,,,,,,,3339.0,752325.0,42.641,0.189,3718.0,0.211,0.297,3.4,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,16/1/2021,230808.0,3942.0,1.494.143,14316.0,43.0,19.857,13.082.084,223.431,84.687,811.424,2.437,1.125,1.24,,,,,,,,,11403.0,763728.0,43.288,0.646,4775.0,0.271,0.313,3.2,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,17/1/2021,231482.0,674.0,1.487.429,14319.0,3.0,20.286,13.120.286,38.202,84.307,811.594,0.17,1.15,1.21,,,,,,,,,2612.0,766340.0,43.436,0.148,4817.0,0.273,0.309,3.2,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,18/1/2021,231644.0,162.0,1.448.286,14322.0,3.0,19.714,13.129.468,9.182,82.088,811.764,0.17,1.117,1.19,,,,,,,,,675.0,767015.0,43.474,0.038,4696.0,0.266,0.308,3.2,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,19/1/2021,232568.0,924.0,1.428.714,14382.0,60.0,26.571,13181.84,52.372,80.979,815.165,3.401,1.506,1.18,,,,,,,,,3116.0,770131.0,43.651,0.177,4718.0,0.267,0.303,3.3,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,20/1/2021,234315.0,1747.0,1.428.571,14437.0,55.0,29.714,13.280.859,99.019,80.971,818.282,3.117,1.684,1.16,,,,,,,,,5889.0,776020.0,43.984,0.334,4735.0,0.268,0.302,3.3,people tested,,,,,,,,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,21/1/2021,236189.0,1874.0,1.455.286,14526.0,89.0,40.0,13.387.077,106.217,82.485,823.327,5.044,2.267,1.15,,,,,,,,,6937.0,782957.0,44.378,0.393,4853.0,0.275,0.3,3.3,people tested,0.0,0.0,,,,0.0,0.0,,,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,22/1/2021,237158.0,969.0,1.470.286,14562.0,36.0,41.286,13.441.999,54.922,83.335,825.367,2.04,2.34,1.14,,,,,,,,,3902.0,786859.0,44.599,0.221,4933.0,0.28,0.298,3.4,people tested,108.0,108.0,,108.0,108.0,0.0,0.0,,6.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,23/1/2021,238232.0,1074.0,1.060.571,14596.0,34.0,40.0,13.502.873,60.874,60.113,827.294,1.927,2.267,1.13,,,,,,,,,4061.0,790920.0,44.829,0.23,3885.0,0.22,0.273,3.7,people tested,,,,,341.0,,,,19.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,24/1/2021,241292.0,3060.0,1.401.429,14623.0,27.0,43.429,13.676.312,173.439,79.432,828.824,1.53,2.462,1.13,,,,,,,,,9412.0,800332.0,45.362,0.533,4856.0,0.275,0.289,3.5,people tested,,,,,419.0,,,,24.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,25/1/2021,241567.0,275.0,1.417.571,14639.0,16.0,45.286,13.691.899,15.587,80.347,829.731,0.907,2.567,1.12,,,,,,,,,1193.0,801525.0,45.43,0.068,4930.0,0.279,0.288,3.5,people tested,,,,,458.0,,,,26.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,26/1/2021,242146.0,579.0,1.368.286,14668.0,29.0,40.857,13.724.717,32.817,77.554,831.375,1.644,2.316,1.1,,,,,,,,,2003.0,803528.0,45.544,0.114,4771.0,0.27,0.287,3.5,people tested,,,,,481.0,,,,27.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,27/1/2021,243535.0,1389.0,1.317.143,14704.0,36.0,38.143,13.803.445,78.728,74.655,833.416,2.04,2.162,1.09,,,,,,,,,4644.0,808172.0,45.807,0.263,4593.0,0.26,0.287,3.5,people tested,2982.0,2982.0,,,497.0,0.02,0.02,,28.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,28/1/2021,246000.0,2465.0,1.401.571,14766.0,62.0,34.286,13943.16,139.715,79.44,836.93,3.514,1.943,1.08,,,,,,,,,9590.0,817762.0,46.35,0.544,4972.0,0.282,0.282,3.5,people tested,,,,,484.0,,,,27.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,29/1/2021,246687.0,687.0,1.361.286,14802.0,36.0,34.286,13.982.098,38.939,77.157,838.97,2.04,1.943,1.07,,,,,,,,,2641.0,820403.0,46.5,0.15,4792.0,0.272,0.284,3.5,people tested,,,,,526.0,,,,30.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,30/1/2021,249779.0,3092.0,1.649.571,14851.0,49.0,36.429,14.157.351,175.253,93.497,841.747,2.777,2.065,1.06,,,,,,,,,12181.0,832584.0,47.19,0.69,5952.0,0.337,0.277,3.6,people tested,,,,,502.0,,,,28.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,31/1/2021,250828.0,1049.0,1.362.286,14859.0,8.0,33.714,14.216.808,59.457,77.214,842.201,0.453,1.911,1.05,,,,,,,,,3570.0,836154.0,47.393,0.202,5117.0,0.29,0.266,3.8,people tested,,,,,478.0,,,,27.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,1/2/2021,250986.0,158.0,1.345.571,14890.0,31.0,35.857,14.225.764,8.955,76.266,843.958,1.757,2.032,1.03,,,,,,,,,887.0,837041.0,47.443,0.05,5074.0,0.288,0.265,3.8,people tested,,,,,454.0,,,,26.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2/2/2021,251279.0,293.0,1.304.714,14915.0,25.0,35.286,14.242.371,16.607,73.951,845.375,1.417,2.0,1.02,,,,,,,,,1470.0,838511.0,47.526,0.083,4998.0,0.283,0.261,3.8,people tested,,,,,430.0,,,,24.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/2/2021,252390.0,1111.0,1265.0,14949.0,34.0,35.0,14.305.342,62.971,71.7,847.302,1.927,1.984,1.02,,,,,,,,,4407.0,842918.0,47.776,0.25,4964.0,0.281,0.255,3.9,people tested,,,,,406.0,,,,23.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/2/2021,253339.0,949.0,1.048.429,14968.0,19.0,28.857,14359.13,53.789,59.424,848.379,1.077,1.636,1.02,,,,,,,,,3007.0,845925.0,47.947,0.17,4023.0,0.228,0.261,3.8,people tested,6228.0,6228.0,,,406.0,0.04,0.04,,23.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/2/2021,255412.0,2073.0,1.246.429,14982.0,14.0,25.714,14.476.627,117.497,70.647,849.172,0.794,1.457,1.03,,,,,,,,,5750.0,851675.0,48.273,0.326,4467.0,0.253,0.279,3.6,people tested,,,,,369.0,,,,21.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/2/2021,257115.0,1703.0,1048.0,15004.0,22.0,21.857,14.573.152,96.525,59.4,850.419,1.247,1.239,1.03,,,,,,,,,5495.0,857170.0,48.584,0.311,3512.0,0.199,0.298,3.4,people tested,,,,,333.0,,,,19.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/2/2021,258282.0,1167.0,1.064.857,15012.0,8.0,21.857,14.639.297,66.145,60.356,850.873,0.453,1.239,1.03,,,,,,,,,4025.0,861195.0,48.812,0.228,3577.0,0.203,0.298,3.4,people tested,,,,,297.0,,,,17.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,8/2/2021,258607.0,325.0,1.088.714,15013.0,1.0,17.571,14.657.718,18.421,61.708,850.929,0.057,0.996,1.03,,,,,,,,,961.0,862156.0,48.867,0.054,3588.0,0.203,0.303,3.3,people tested,,,,,260.0,,,,15.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/2/2021,259783.0,1176.0,1.214.857,15086.0,73.0,24.429,14.724.373,66.655,68.858,855.067,4.138,1.385,1.03,,,,,,,,,4139.0,866295.0,49.101,0.235,3969.0,0.225,0.306,3.3,people tested,,,,,224.0,,,,13.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/2/2021,260076.0,293.0,1098.0,15116.0,30.0,23.857,14740.98,16.607,62.234,856.767,1.7,1.352,1.02,,,,,,,,,1370.0,867665.0,49.179,0.078,3535.0,0.2,0.311,3.2,people tested,,,,,187.0,,,,11.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/2/2021,262213.0,2137.0,1.267.714,15174.0,58.0,29.429,14.862.104,121.124,71.853,860.055,3.287,1.668,1.04,,,,,,,,,8526.0,876191.0,49.662,0.483,4324.0,0.245,0.293,3.4,people tested,,,,,151.0,,,,9.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,12/2/2021,263517.0,1304.0,1.157.857,15220.0,46.0,34.0,14.936.015,73.91,65.627,862.662,2.607,1.927,1.04,,,,,,,,,4895.0,881086.0,49.94,0.277,4202.0,0.238,0.276,3.6,people tested,,,,,151.0,,,,9.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,13/2/2021,265527.0,2010.0,1.201.714,15269.0,49.0,37.857,15049.94,113.926,68.113,865.439,2.777,2.146,1.04,,,,,,,,,7085.0,888171.0,50.341,0.402,4429.0,0.251,0.271,3.7,people tested,,,,,151.0,,,,9.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,14/2/2021,267223.0,1696.0,1.277.286,15321.0,52.0,44.143,15.146.069,96.128,72.396,868.387,2.947,2.502,1.04,,,,,,,,,5741.0,893912.0,50.666,0.325,4674.0,0.265,0.273,3.7,people tested,,,,,151.0,,,,9.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,15/2/2021,267701.0,478.0,1.299.143,15355.0,34.0,48.857,15.173.162,27.093,73.635,870.314,1.927,2.769,1.04,,,,,,,,,1447.0,895359.0,50.749,0.082,4743.0,0.269,0.274,3.7,people tested,,,,,151.0,,,,9.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,16/2/2021,268073.0,372.0,1.184.286,15392.0,37.0,43.714,15.194.246,21.085,67.125,872.411,2.097,2.478,1.03,,,,,,,,,1992.0,897351.0,50.861,0.113,4437.0,0.251,0.267,3.7,people tested,,,,,151.0,,,,9.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,17/2/2021,268219.0,146.0,1.163.286,15394.0,2.0,39.714,15.202.522,8.275,65.934,872.524,0.113,2.251,1.03,,,,,,,,,820.0,898171.0,50.908,0.046,4358.0,0.247,0.267,3.7,people tested,8190.0,6228.0,1962.0,,151.0,0.05,0.04,0.01,9.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,18/2/2021,269860.0,1641.0,1.092.429,15444.0,50.0,38.571,15.295.533,93.011,61.918,875.358,2.834,2.186,1.05,,,,,,,,,4922.0,903093.0,51.187,0.279,3843.0,0.218,0.284,3.5,people tested,,,,,462.0,,,,26.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,19/2/2021,271276.0,1416.0,1.108.429,15474.0,30.0,36.286,15.375.791,80.258,62.825,877.059,1.7,2.057,1.06,,,,,,,,,4508.0,907601.0,51.442,0.256,3788.0,0.215,0.293,3.4,people tested,,,,,773.0,,,,44.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,20/2/2021,273097.0,1821.0,1.081.429,15513.0,39.0,34.857,15.479.004,103.213,61.295,879.269,2.211,1.976,1.07,,,,,,,,,6697.0,914298.0,51.822,0.38,3732.0,0.212,0.29,3.5,people tested,,,,,1084.0,,,,61.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,21/2/2021,274673.0,1576.0,1.064.286,15536.0,23.0,30.714,15.568.331,89.327,60.323,880.573,1.304,1.741,1.08,,,,,,,,,5451.0,919749.0,52.131,0.309,3691.0,0.209,0.288,3.5,people tested,,,,,1395.0,,,,79.0,69.44,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,22/2/2021,274968.0,295.0,1.038.143,15547.0,11.0,27.429,15.585.052,16.72,58.841,881.196,0.623,1.555,1.09,,,,,,,,,1314.0,921063.0,52.205,0.074,3672.0,0.208,0.283,3.5,people tested,,,,,1707.0,,,,97.0,67.59,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,23/2/2021,275780.0,812.0,1101.0,15567.0,20.0,25.0,15.631.075,46.024,62.404,882.33,1.134,1.417,1.1,,,,,,,,,2301.0,923364.0,52.336,0.13,3716.0,0.211,0.296,3.4,people tested,,,,,2018.0,,,,114.0,67.59,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,24/2/2021,278779.0,2999.0,1.508.571,15634.0,67.0,34.286,15.801.057,169.982,85.505,886.127,3.798,1.943,1.1,,,,,,,,,8617.0,931981.0,52.824,0.488,4830.0,0.274,0.312,3.2,people tested,24492.0,20784.0,3708.0,,2329.0,0.14,0.12,0.02,132.0,67.59,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,25/2/2021,281169.0,2390.0,1.615.571,15669.0,35.0,32.143,15.936.521,135.464,91.57,888.111,1.984,1.822,1.09,,,,,,,,,6800.0,938781.0,53.21,0.385,5098.0,0.289,0.317,3.2,people tested,,,,,2500.0,,,,142.0,67.59,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,26/2/2021,282599.0,1430.0,1.617.571,15713.0,44.0,34.143,16.017.573,81.052,91.683,890.605,2.494,1.935,1.08,,,,,,,,,4734.0,943515.0,53.478,0.268,5131.0,0.291,0.315,3.2,people tested,,,,,2670.0,,,,151.0,67.59,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,27/2/2021,284347.0,1748.0,1.607.143,15779.0,66.0,38.0,16.116.649,99.076,91.092,894.346,3.741,2.154,1.06,,,,,,,,,6431.0,949946.0,53.842,0.365,5093.0,0.289,0.316,3.2,people tested,,,,,2841.0,,,,161.0,67.59,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,28/2/2021,286155.0,1808.0,1.640.286,15811.0,32.0,39.286,16.219.125,102.477,92.971,896.16,1.814,2.227,1.05,,,,,,,,,6319.0,956265.0,54.201,0.358,5217.0,0.296,0.314,3.2,people tested,,,,,3012.0,,,,171.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,1/3/2021,286367.0,212.0,1.628.429,15832.0,21.0,40.714,16.231.141,12.016,92.299,897.35,1.19,2.308,1.04,,,,,,,,,1127.0,957392.0,54.265,0.064,5190.0,0.294,0.314,3.2,people tested,42114.0,35886.0,6228.0,,3183.0,0.24,0.2,0.04,180.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2/3/2021,286725.0,358.0,1.563.571,15850.0,18.0,40.429,16.251.433,20.291,88.622,898.37,1.02,2.291,1.03,,,,,,,,,2062.0,959454.0,54.381,0.117,5156.0,0.292,0.303,3.3,people tested,,,,,3669.0,,,,208.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/3/2021,289472.0,2747.0,1.527.571,15921.0,71.0,41.0,16.407.131,155.699,86.582,902.394,4.024,2.324,1.03,,,,,,,,,9044.0,968498.0,54.894,0.513,5217.0,0.296,0.293,3.4,people tested,,,,,4156.0,,,,236.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/3/2021,289735.0,263.0,1.223.714,15959.0,38.0,41.429,16.422.038,14.907,69.36,904.548,2.154,2.348,1.01,,,,,,,,,1182.0,969680.0,54.961,0.067,4414.0,0.25,0.277,3.6,people tested,59316.0,53088.0,6228.0,,4471.0,0.34,0.3,0.04,253.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/3/2021,291070.0,1335.0,1.210.143,15997.0,38.0,40.571,16.497.705,75.667,68.59,906.702,2.154,2.3,1.02,,,,,,,,,4674.0,974354.0,55.226,0.265,4406.0,0.25,0.275,3.6,people tested,71148.0,64920.0,6228.0,11832.0,5658.0,0.4,0.37,0.04,321.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/3/2021,292943.0,1873.0,1228.0,16020.0,23.0,34.429,16.603.866,106.161,69.602,908.006,1.304,1.951,1.02,,,,,,,,,6500.0,980854.0,55.594,0.368,4415.0,0.25,0.278,3.6,people tested,,,,,5313.0,,,,301.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/3/2021,294503.0,1560.0,1.192.571,16039.0,19.0,32.571,16.692.286,88.42,67.594,909.083,1.077,1.846,1.02,,,,,,,,,4795.0,985649.0,55.866,0.272,4198.0,0.238,0.284,3.5,people tested,,,,,4968.0,,,,282.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,8/3/2021,294618.0,115.0,1.178.714,16043.0,4.0,30.143,16.698.804,6.518,66.809,909.309,0.227,1.708,1.02,,,,,,,,,345.0,985994.0,55.886,0.02,4086.0,0.232,0.288,3.5,people tested,74472.0,68244.0,6228.0,,4623.0,0.42,0.39,0.04,262.0,63.89,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/3/2021,295114.0,496.0,1.198.429,16069.0,26.0,31.286,16.726.917,28.113,67.926,910.783,1.474,1.773,1.02,,,,,,,,,2151.0,988145.0,56.008,0.122,4099.0,0.232,0.292,3.4,people tested,75258.0,69030.0,6228.0,786.0,3916.0,0.43,0.39,0.04,222.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/3/2021,296841.0,1727.0,1.052.714,16105.0,36.0,26.286,16.824.803,97.886,59.667,912.824,2.04,1.49,1.03,,,,,,,,,5611.0,993756.0,56.326,0.318,3608.0,0.204,0.292,3.4,people tested,,,,,4572.0,,,,259.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/3/2021,297957.0,1116.0,1.174.571,16128.0,23.0,24.143,16.888.057,63.254,66.574,914.127,1.304,1.368,1.03,,,,,,,,,4152.0,997908.0,56.561,0.235,4033.0,0.229,0.291,3.4,people tested,95915.0,89687.0,6228.0,,5228.0,0.54,0.51,0.04,296.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
